SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,23911 Pinnacles Ct,Hayward,CA,94541,880000,4,3.0,Hayward,2296,5713,1980,15,383,,Active,,,http://www.redfin.com/CA/Hayward/23911-Pinnacles-Ln-94541/home/1333533,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905030,N,Y,37.6787435,-122.0533593
MLS Listing,,Single Family Residential,16162 Silverleaf Dr,San Lorenzo,CA,94580,795000,4,3.0,Montara,1572,3476,1997,16,506,105,Active,,,http://www.redfin.com/CA/San-Lorenzo/16162-Silverleaf-Dr-94580/home/1282015,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904996,N,Y,37.6952872,-122.1197562
MLS Listing,,Single Family Residential,21249 Ocean View Dr,Hayward,CA,94541,799950,3,2.0,Downtown Hayward,1556,7500,1947,16,514,,Active,,,http://www.redfin.com/CA/Hayward/21249-Ocean-View-Dr-94541/home/950892,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904930,N,Y,37.6838293,-122.0945071
MLS Listing,,Single Family Residential,7900 Michigan Ave,Oakland,CA,94605,585000,4,2.0,King Estates,2107,7350,1950,16,278,,Active,,,http://www.redfin.com/CA/Oakland/7900-Michigan-Ave-94605/home/577169,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904844,N,Y,37.7678652,-122.1621206
MLS Listing,,Single Family Residential,28653 Triton St,Hayward,CA,94544,749950,4,2.5,Huntwood,1508,5452,1960,17,497,,Active,,,http://www.redfin.com/CA/Hayward/28653-Triton-St-94544/home/2004239,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904788,N,Y,37.6293095,-122.0636588
MLS Listing,,Single Family Residential,3237 Ridge Crest Ct,Hayward,CA,94541,895000,4,2.0,Hayward Hills,2553,5891,1994,17,351,,Active,,,http://www.redfin.com/CA/Hayward/3237-Ridge-Crest-Ct-94541/home/2033822,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904697,N,Y,37.683991,-122.048742
MLS Listing,,Single Family Residential,18042 redwood,Castro Valley,CA,94546,828000,3,2.0,Alameda,1447,4440,,17,572,,Active,,,http://www.redfin.com/CA/Castro-Valley/18042-Redwood-Rd-94546/home/825908,San Francisco MLS,498176,N,Y,37.7136266,-122.0736022
MLS Listing,,Single Family Residential,1489 Via Mesa,San Lorenzo,CA,94580,749000,3,2.0,San Lorenzo Vilg,1451,4943,1951,18,516,10,Active,,,http://www.redfin.com/CA/San-Lorenzo/1489-Via-Mesa-94580/home/932192,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904677,N,Y,37.6672255,-122.1353509
MLS Listing,,Single Family Residential,2685 Leeward St,Hayward,CA,94545,699000,4,2.0,Central Hayward,1128,6860,1957,18,620,,Active,,,http://www.redfin.com/CA/Hayward/2685-Leeward-St-94545/home/1349475,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904630,N,Y,37.6293062,-122.1044921
MLS Listing,,Single Family Residential,15897 Hesperian Blvd,San Lorenzo,CA,94580-1537,699000,4,2.0,San Lorenzo Vilg,1472,5000,1944,18,475,10,Active,,,http://www.redfin.com/CA/San-Lorenzo/15897-Hesperian-Blvd-94580/home/686801,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903675,N,Y,37.6807908,-122.1280752
MLS Listing,,Single Family Residential,1716 96th Ave,Oakland,CA,94603,600000,6,2.0,Alameda,1550,8460,1920,18,387,,Active,,,http://www.redfin.com/CA/Oakland/1716-96th-Ave-94603/home/170015630,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904588,N,Y,37.747287,-122.167617
MLS Listing,,Single Family Residential,1120 Roxanne Ave,Hayward,CA,94542,725000,3,2.0,Hayward Hills,1543,4400,1948,19,470,,Active,,,http://www.redfin.com/CA/Hayward/1120-Roxanne-Ave-94542/home/1735620,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904440,N,Y,37.6656289,-122.0727145
MLS Listing,,Single Family Residential,328 S 8th St,Richmond,CA,94804,599000,5,3.0,Carlson/Ohio,2364,5662,1954,20,253,,Active,,,http://www.redfin.com/CA/Richmond/328-S-8th-St-94804/home/653193,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904371,N,Y,37.9274999,-122.3617396
MLS Listing,,Single Family Residential,2217 Buena Vista Ave,San Leandro,CA,94577,848888,4,3.0,Alameda County,1953,,1941,20,435,,Active,,,http://www.redfin.com/CA/San-Leandro/2217-Buena-Vista-Ave-94577/home/1973482,BAREIS,22009985,N,Y,37.7169311,-122.1504333
MLS Listing,,Single Family Residential,1252 Pearl St,Alameda,CA,94501,799000,1,3.0,East End,832,3960,1890,22,960,,Active,,,http://www.redfin.com/CA/Alameda/1252-Pearl-St-94501/unit-C/home/1621742,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904280,N,Y,37.7594931,-122.2393872
MLS Listing,,Single Family Residential,9412 Tanner Way,Oakland,CA,94603,727000,4,2.5,Helmhurst,1737,2600,2010,22,419,125,Active,,,http://www.redfin.com/CA/Oakland/9412-Tanner-Way-94603/home/22693430,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904261,N,Y,37.7436886,-122.1799043
MLS Listing,,Single Family Residential,24429 Calaveras Rd,Hayward,CA,94545,799950,3,2.0,College Park,1786,5305,1979,22,448,,Active,,,http://www.redfin.com/CA/Hayward/24429-Calaveras-Rd-94545/home/1827297,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904243,N,Y,37.6489917,-122.1088408
MLS Listing,,Single Family Residential,2905 Magnolia St,Oakland,CA,94608,829000,4,3.0,Oakland,1523,,,23,544,,Active,,,http://www.redfin.com/CA/Oakland/2905-Magnolia-St-94608/home/168796810,San Francisco MLS,497916,N,Y,37.821656,-122.283424
MLS Listing,,Single Family Residential,422 Carlson Blvd,Richmond,CA,94804,883000,3,2.0,Pullman Area,2634,9250,1960,23,335,,Active,,,http://www.redfin.com/CA/Richmond/422-Carlson-Blvd-94804/home/171561718,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904176,N,Y,37.9257458,-122.3384073
MLS Listing,,Single Family Residential,33 Mccarthy Ave,SAN FRANCISCO,CA,94134,790000,4,2.5,SAN FRANCISCO,1726,1425,1963,23,458,154,Active,,,http://www.redfin.com/CA/San-Francisco/33-McCarthy-Ave-94134/home/788772,MLSListings,ML81791846,N,Y,37.7101736,-122.4139751
MLS Listing,,Single Family Residential,1574 Welford Cir,HAYWARD,CA,94544,879000,3,2.5,HAYWARD,1871,3306,2004,23,470,125,Active,,,http://www.redfin.com/CA/Hayward/1574-Welford-Cir-94544/home/1430951,MLSListings,ML81791839,N,Y,37.6184067,-122.0674321
MLS Listing,,Single Family Residential,19544 Santa Maria Ave,Castro Valley,CA,94546,898000,3,2.0,Castro Valley,1519,4750,1945,23,591,,Active,,,http://www.redfin.com/CA/Castro-Valley/19544-Santa-Maria-Ave-94546/home/1346670,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901901,N,Y,37.7022517,-122.0783517
MLS Listing,,Single Family Residential,2875 Ford St,Oakland,CA,94601,800000,4,2.0,Oakland,1992,3000,1908,23,402,,Active,,,http://www.redfin.com/CA/Oakland/2875-Ford-St-94601/home/40628541,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903471,N,Y,37.7727862,-122.2342459
MLS Listing,,Single Family Residential,2002 96Th Ave,Oakland,CA,94603,678888,5,4.0,Elmhurst,1752,3525,1915,25,387,,Active,,,http://www.redfin.com/CA/Oakland/2002-96th-Ave-94603/home/594307,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903852,N,Y,37.7487097,-122.1647928
MLS Listing,,Single Family Residential,16139 Via Sonora,San Lorenzo,CA,94580,728000,3,2.5,San Lorenzo Vilg,1482,5400,1960,25,491,10,Active,,,http://www.redfin.com/CA/San-Lorenzo/16139-Via-Sonora-94580/home/700236,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903843,N,Y,37.6722321,-122.1411845
MLS Listing,,Single Family Residential,4576 Laura Way,Union City,CA,94587-4857,899888,4,2.5,New Haven,1907,6660,1972,26,472,,Active,,,http://www.redfin.com/CA/Union-City/4576-Laura-Way-94587/home/1038322,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903683,N,Y,37.5787925,-122.0708945
MLS Listing,,Single Family Residential,65 Sandpoint Dr,Richmond,CA,94804,819900,3,2.5,Sunset Pointe,1774,3400,1996,27,462,130,Active,,,http://www.redfin.com/CA/Richmond/65-Sandpoint-Dr-94804/home/1187452,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902687,N,Y,37.9087019,-122.3459787
MLS Listing,,Single Family Residential,4009 Market St,Oakland,CA,94608,899000,3,3.0,Emeryville,2190,3535,1922,27,411,,Active,,,http://www.redfin.com/CA/Oakland/4009-Market-St-94608/home/528013,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903478,N,Y,37.8310122,-122.2741394
MLS Listing,,Single Family Residential,3750 Mcclelland St,Oakland,CA,94619,879000,3,2.0,Upper Laurel,1940,6250,1923,27,453,,Active,,,http://www.redfin.com/CA/Oakland/3750-McClelland-St-94619/home/1716480,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903466,N,Y,37.7851394,-122.1857133
MLS Listing,,Single Family Residential,142 Edinburgh St,SAN FRANCISCO,CA,94112,699000,3,2.0,SAN FRANCISCO,1830,2500,1911,30,382,,Active,,,http://www.redfin.com/CA/San-Francisco/142-Edinburgh-St-94112/home/1543895,MLSListings,ML81790969,N,Y,37.7268617,-122.4279784
MLS Listing,,Single Family Residential,3110 Adeline St #115,Oakland,CA,94608,695000,2,2.0,West Oakland,1431,1431,1965,30,486,555,Active,,,http://www.redfin.com/CA/Oakland/3110-Adeline-St-94608/unit-115/home/2114770,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903124,N,Y,37.8227361,-122.2808241
MLS Listing,,Single Family Residential,14950 Lark St,San Leandro,CA,94578,699000,3,2.0,San Leandro,1176,5394,1945,31,594,,Active,,,http://www.redfin.com/CA/San-Leandro/14950-Lark-St-94578/home/1592109,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903070,N,Y,37.7088139,-122.1273431
MLS Listing,,Single Family Residential,555 Sycamore St,Oakland,CA,94612,899000,4,2.0,Oakland,2549,2800,1910,31,353,,Active,,,http://www.redfin.com/CA/Oakland/555-Sycamore-St-94612/home/525503,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902963,N,Y,37.8150993,-122.2697974
MLS Listing,,Single Family Residential,322 Ashton Ave,Oakland,CA,94603,489900,3,2.0,Brookfield,1245,4056,1943,32,393,,Active,,,http://www.redfin.com/CA/Oakland/322-Ashton-Ave-94603/home/1649668,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902925,N,Y,37.7346268,-122.187487
MLS Listing,,Single Family Residential,69 Seagull Dr,Richmond,CA,94804,799999,4,2.5,Breakers,1955,3530,1991,37,409,120,Active,,,http://www.redfin.com/CA/Richmond/69-Seagull-Dr-94804/home/1953587,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902550,N,Y,37.9107882,-122.3412411
MLS Listing,,Single Family Residential,4419 Tulip Ave,Oakland,CA,94619,789950,2,2.0,Laurel Dist,1127,2600,1928,38,701,,Active,,,http://www.redfin.com/CA/Oakland/4419-Tulip-Ave-94619/home/1654682,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902386,N,Y,37.7877776,-122.1911229
MLS Listing,,Single Family Residential,2244 109Th Ave,Oakland,CA,94603,599950,4,2.0,Oakland,1578,4040,1924,38,380,,Active,,,http://www.redfin.com/CA/Oakland/2244-109th-Ave-94603/home/595233,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902363,N,Y,37.7398526,-122.1542701
MLS Listing,,Single Family Residential,29894 Chance St,HAYWARD,CA,94544,670000,3,2.0,HAYWARD,1156,5321,1986,39,580,,Active,,,http://www.redfin.com/CA/Hayward/29894-Chance-St-94544/home/1025132,MLSListings,ML81790043,N,Y,37.6250169,-122.0531373
MLS Listing,,Single Family Residential,,Richmond,CA,94806,459950,3,2.5,South & East,1338,14436,1992,41,344,145,Active,,,http://www.redfin.com/CA/Richmond/Undisclosed-address-94804/home/1725362,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902117,N,Y,37.918818,-122.328963
MLS Listing,,Single Family Residential,1215 Gomer St,HAYWARD,CA,94544,729000,4,2.0,HAYWARD,1824,5376,1956,41,400,,Active,,,http://www.redfin.com/CA/Hayward/1215-Gomer-St-94544/home/1006162,MLSListings,ML81789794,N,Y,37.6360839,-122.0817299
MLS Listing,,Single Family Residential,3833 Midvale,Oakland,CA,94602-3938,899000,3,2.0,Oakland,1044,5040,1913,45,861,,Active,,,http://www.redfin.com/CA/Oakland/3833-Midvale-Ave-94602/home/1833078,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901801,N,Y,37.7965629,-122.1981284
MLS Listing,,Single Family Residential,2406 E 24Th St,Oakland,CA,94601,760000,3,2.0,E Oakland,1376,4800,1908,47,552,,Active,,,http://www.redfin.com/CA/Oakland/2406-E-24th-St-94601/home/1117694,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901582,N,Y,37.7895365,-122.2268993
MLS Listing,,Single Family Residential,2175 High St,Oakland,CA,94601,799888,3,2.5,Jefferson,1202,4600,1924,50,665,,Active,,,http://www.redfin.com/CA/Oakland/2175-High-St-94601/home/1831488,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901438,N,Y,37.7784148,-122.2085027
MLS Listing,,Single Family Residential,,Oakland,CA,94606,709999,2,2.0,Oakland,1272,4770,1921,54,558,,Active,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94606/home/842253,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901079,N,Y,37.7909728,-122.2285725
MLS Listing,,Single Family Residential,5625 Market St,Oakland,CA,94608,795000,3,2.0,Nobe,1889,4012,1912,56,421,,Active,,,http://www.redfin.com/CA/Oakland/5625-Market-St-94608/home/530476,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900920,N,Y,37.840709,-122.2744496
MLS Listing,,Single Family Residential,1902 Barton Way,Hayward,CA,94545,625888,3,2.0,Mt Eden,1033,3222,1991,60,606,,Active,,,http://www.redfin.com/CA/Hayward/1902-Barton-Way-94545/home/895445,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900612,N,Y,37.6434946,-122.1155632
MLS Listing,,Single Family Residential,1257 95th Ave,Oakland,CA,94603,559000,4,2.0,East Oakland,1165,4158,1908,61,480,,Active,,,http://www.redfin.com/CA/Oakland/1257-95th-Ave-94603/home/1001368,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900517,N,Y,37.745632,-122.17435
MLS Listing,,Single Family Residential,1801 Vicksburg Ave,Oakland,CA,94601,505000,3,2.0,Oakland,1044,2279,1925,68,484,,Active,,,http://www.redfin.com/CA/Oakland/1801-Vicksburg-Ave-94601/home/556466,CRMLS,WS20062419,N,Y,37.7719578,-122.2032714
MLS Listing,,Single Family Residential,2326 MYRTLE St,Oakland,CA,94607,889000,4,4.0,West Oakland,1900,1600,1892,74,468,,Active,,,http://www.redfin.com/CA/Oakland/2326-Myrtle-St-94607/home/1575223,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40899585,N,Y,37.8158782,-122.2790905
MLS Listing,,Single Family Residential,37 Seabreeze Dr,RICHMOND,CA,94804,899000,3,2.5,RICHMOND,2010,4069,1991,80,447,120,Active,,,http://www.redfin.com/CA/Richmond/37-Seabreeze-Dr-94804/home/1917820,MLSListings,ML81786622,N,Y,37.9093628,-122.3407983
MLS Listing,,Single Family Residential,414 Culp Ave,Hayward,CA,94544,690000,3,2.0,Hayward,1455,6200,1950,80,474,,Active,,,http://www.redfin.com/CA/Hayward/414-Culp-Ave-94544/home/651860,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898974,N,Y,37.6527276,-122.0758216
MLS Listing,,Single Family Residential,2075 Quesada Ave,San Francisco,CA,94124,860000,4,2.0,Silver Terrace,1737,2495,1907,86,495,,Active,,,http://www.redfin.com/CA/San-Francisco/2075-Quesada-Ave-94124/home/1231834,San Francisco MLS,495976,N,Y,37.737195,-122.398787
MLS Listing,,Single Family Residential,3162 Brent Ct,Castro Valley,CA,94546,869000,3,2.5,Castro Valley,1692,5152,1966,86,514,,Active,,,http://www.redfin.com/CA/Castro-Valley/3162-Brent-Ct-94546/home/715952,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898201,N,Y,37.7082613,-122.0926431
MLS Listing,,Single Family Residential,439 Douglas Ave,Oakland,CA,94603,575000,3,2.0,Oakland,954,7950,2015,87,603,,Active,,,http://www.redfin.com/CA/Oakland/439-Douglas-Ave-94603/home/1761650,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897956,N,Y,37.7310112,-122.1822102
MLS Listing,,Single Family Residential,16669 Winding,San Leandro,CA,94578,849990,3,2.0,Alameda County,2000,5194,1972,87,425,,Active,,,http://www.redfin.com/CA/San-Leandro/16669-Winding-Blvd-94578/home/1123642,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897952,N,Y,37.6994344,-122.1008088
MLS Listing,,Single Family Residential,9440 Mountain Blvd,Oakland,CA,94605,699888,4,2.5,Alameda County,2654,6521,1992,88,264,,Active,,,http://www.redfin.com/CA/Oakland/9440-Mountain-Blvd-94605/home/1870110,BAREIS,22005059,N,Y,37.7585018,-122.147173
MLS Listing,,Single Family Residential,2155 42 Ave,Oakland,CA,94601,815000,4,2.5,Alameda County,1941,,,88,420,,Active,,,http://www.redfin.com/CA/Oakland/2155-42nd-Ave-94601/home/2013657,BAREIS,22005035,N,Y,37.7784564,-122.2098327
MLS Listing,,Single Family Residential,508 Monogram Rd,San Leandro,CA,94577,850000,4,2.5,Medallion,2124,3944,2000,89,400,152,Active,,,http://www.redfin.com/CA/San-Leandro/508-Monogram-Rd-94578/home/1214585,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897662,N,Y,37.7035696,-122.1434912
MLS Listing,,Single Family Residential,1649 72nd St,Oakland,CA,94621,555000,3,2.0,Eastmont,1170,4356,1925,96,474,,Active,,,http://www.redfin.com/CA/Oakland/1649-72nd-Ave-94621/home/528711,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896643,N,Y,37.7614698,-122.185935
MLS Listing,,Single Family Residential,895 47Th St,Oakland,CA,94608,700000,3,2.0,Nr Child.Hosp,1650,1500,1923,100,424,,Active,,,http://www.redfin.com/CA/Oakland/895-47th-St-94608/home/1306392,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896255,N,Y,37.8357141,-122.272766
MLS Listing,,Single Family Residential,6327 E 17Th St,Oakland,CA,94621,580000,3,2.0,Seminary,,2916,1923,101,,,Active,,,http://www.redfin.com/CA/Oakland/6327-E-17th-St-94621/home/1256833,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896171,N,Y,37.7641337,-122.1949361
MLS Listing,,Single Family Residential,4023 Suter St,Oakland,CA,94619,500000,2,2.0,Fairview Distric,719,1320,1928,102,695,,Active,,,http://www.redfin.com/CA/Oakland/4023-Suter-St-94619/home/1957436,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895922,N,Y,37.787701,-122.200744
MLS Listing,,Single Family Residential,257 Smalley Ave,Hayward,CA,94541,695000,3,2.0,Cherryland,940,9355,1910,103,739,,Active,,,http://www.redfin.com/CA/Hayward/257-Smalley-Ave-94541/home/1925288,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895767,N,Y,37.6683688,-122.0980574
MLS Listing,,Single Family Residential,2090 Hillside Dr,San Leandro,CA,94577,899975,3,2.0,Bay O Vista,1758,17202,1976,103,512,,Active,,,http://www.redfin.com/CA/San-Leandro/2090-Hillside-Dr-94577/home/1983812,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895740,N,Y,37.7236116,-122.1330662
MLS Listing,,Single Family Residential,5733 E 17,Oakland,CA,94621,595000,3,2.0,Oakland,1528,5400,1909,106,389,,Active,,,http://www.redfin.com/CA/Oakland/5733-E-17th-St-94621/home/1891698,San Francisco MLS,495035,N,Y,37.7673745,-122.1986708
MLS Listing,,Single Family Residential,1364 E 32Nd St,Oakland,CA,94602,748888,4,2.5,Bella Vista Hill,1590,4000,1923,107,471,,Active,,,http://www.redfin.com/CA/Oakland/1364-E-32nd-St-94602/home/1670647,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895584,N,Y,37.8004466,-122.2321738
MLS Listing,,Single Family Residential,3030 Nicol Ave,Oakland,CA,94602,599950,3,2.0,Oakland,1360,3600,1910,109,441,,Active,,,http://www.redfin.com/CA/Oakland/3030-Nicol-Ave-94602/home/1970379,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895274,N,Y,37.7930161,-122.2143988
MLS Listing,,Single Family Residential,"914 Blenheim St Unit 914,916",Oakland,CA,94063,618000,3,2.0,San Leandro Brdr,1430,4500,1952,116,432,,Active,,,http://www.redfin.com/CA/Oakland/914-Blenheim-St-94603/unit-914-916/home/170503888,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40894504,N,Y,37.7340599,-122.1723211
MLS Listing,,Single Family Residential,1839 9th Ave,Oakland,CA,94606,800000,3,2.0,Oakland,1654,3900,1910,116,484,,Active,,,http://www.redfin.com/CA/Oakland/1839-9th-Ave-94606/home/533087,CRMLS,PW20026631,N,Y,37.7960344,-122.2463452
MLS Listing,,Single Family Residential,2271 Washington Ave,SAN LEANDRO,CA,94577,799000,3,3.0,SAN LEANDRO,2848,6453,1922,121,281,,Active,,,http://www.redfin.com/CA/San-Leandro/2271-Washington-Ave-94577/home/170376260,MLSListings,ML81780820,N,Y,37.7160212,-122.1510321
MLS Listing,,Single Family Residential,3800 Magee Ave,Oakland,CA,94619,787000,3,2.0,Upper Laurel,1466,5160,1914,136,537,,Active,,,http://www.redfin.com/CA/Oakland/3800-Magee-Ave-94619/home/547845,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40892499,N,Y,37.7944275,-122.1970643
MLS Listing,,Single Family Residential,27427 Patrick Ave,Hayward,CA,94544,699999,3,2.0,A Street,1119,5300,1956,145,626,,Active,,,http://www.redfin.com/CA/Hayward/27427-Patrick-Ave-94544/home/1374529,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40891731,N,Y,37.6325032,-122.079772
MLS Listing,,Single Family Residential,2634 Highland Ave,Oakland,CA,94606,669000,4,2.0,Alameda County,1890,4600,1906,153,354,,Active,,,http://www.redfin.com/CA/Oakland/2634-Highland-Ave-94606/home/1936406,BAREIS,21930864,N,Y,37.7943829,-122.2295477
MLS Listing,,Single Family Residential,22592 Pearl Ave,Hayward,CA,94541,820000,3,3.0,Downtown Hayward,2462,6850,1947,165,333,,Active,,,http://www.redfin.com/CA/Hayward/22592-Pearl-Ave-94541/home/954531,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890973,N,Y,37.6839854,-122.0645467
MLS Listing,,Single Family Residential,4431 Penniman Ave,Oakland,CA,94619,699000,3,2.0,Maxwell  Park,1026,3080,1927,177,681,,Active,,,http://www.redfin.com/CA/Oakland/4431-Penniman-Ave-94619/home/559924,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890376,N,Y,37.782515,-122.1994585
MLS Listing,,Single Family Residential,10633 PEARMAIN St,Oakland,CA,94603,400000,3,2.0,Oakland,1048,3800,1926,216,382,,Active,,,http://www.redfin.com/CA/Oakland/10633-Pearmain-St-94603/home/1727606,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887307,N,Y,37.7335425,-122.1757358
MLS Listing,,Single Family Residential,2726 60Th Ave,Oakland,CA,94605,649888,3,2.0,Seminary,1905,4400,1922,219,341,,Active,,,http://www.redfin.com/CA/Oakland/2726-60th-Ave-94605/home/1363222,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887113,N,Y,37.7720382,-122.1878417
MLS Listing,,Single Family Residential,669 Catron Dr,Oakland,CA,94603,535000,5,2.0,El Sobrante Park,2055,4240,1944,220,260,,Active,,,http://www.redfin.com/CA/Oakland/669-Catron-Dr-94603/home/1290037,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887020,N,Y,37.7284085,-122.1720107
MLS Listing,,Single Family Residential,2922 Parker Ave,Oakland,CA,94605,349000,2,2.0,Oakland,1522,4176,1947,222,229,,Active,,,http://www.redfin.com/CA/Oakland/2922-Parker-Ave-94605/home/1963068,San Francisco MLS,491292,N,Y,37.7672261,-122.1659348
MLS Listing,,Single Family Residential,4344 Overend Ave,Richmond,CA,94804,494500,3,2.0,South Richmond,1363,5000,1963,237,363,,Active,,,http://www.redfin.com/CA/Richmond/4344-Overend-Ave-94804/home/1881353,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40884993,N,Y,37.9260938,-122.3283113
MLS Listing,,Single Family Residential,2757 106thh,Oakland,CA,94605,570000,2,2.0,Elmhurst,1339,5220,1942,263,426,,Active,,,http://www.redfin.com/CA/Oakland/2757-106th-Ave-94605/home/1843763,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40881823,N,Y,37.7444938,-122.1502669
MLS Listing,,Single Family Residential,1749 24Th Ave,Oakland,CA,94601,538950,3,2.0,East Oakland,1440,3572,1910,328,374,,Active,,,http://www.redfin.com/CA/Oakland/1749-24th-Ave-94601/home/909190,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40873157,N,Y,37.7857576,-122.2314647
New Construction Home,,Single Family Residential,24203 2nd St,Hayward,CA,94541,863901,3,3.5,Parkside Heights,2009,,2020,54,430,,Active,,,http://www.redfin.com/CA/Hayward/24203-2nd-St-94541/home/168818738,NewHomeSource.com,1861276,N,Y,37.669989,-122.072257
New Construction Home,,Single Family Residential,24205 2nd St,Hayward,CA,94541,851828,3,3.5,Parkside Heights,2009,,2020,54,424,,Active,,,http://www.redfin.com/CA/Hayward/24205-2nd-St-94541/home/168818739,NewHomeSource.com,1861277,N,Y,37.669949,-122.072177
New Construction Home,,Single Family Residential,24211 2nd St,Hayward,CA,94541,857730,3,3.5,Parkside Heights,2009,,2020,54,427,,Active,,,http://www.redfin.com/CA/Hayward/24211-2nd-St-94541/home/168818742,NewHomeSource.com,1861278,N,Y,37.669828,-122.071935
New Construction Home,,Single Family Residential,24215 2nd St,Hayward,CA,94541,856396,3,3.5,Parkside Heights,2009,,2020,131,426,,Active,,,http://www.redfin.com/CA/Hayward/24215-2nd-St-94541/home/168818744,NewHomeSource.com,1805428,N,Y,37.669748,-122.071774
New Construction Plan,,Single Family Residential,Plan 3,Hayward,CA,94541,826990,3,3.5,Parkside Heights,2009,,,,412,,Active,,,http://www.redfin.com/CA/Hayward/Parkside-Heights/Plan-3/home/169892129,NewHomeSource.com,Plan-121579170,N,Y,37.6698066,-122.0729738
New Construction Plan,,Single Family Residential,Plan 2,Hayward,CA,94541,847990,3,3.5,Parkside Heights,1922,,,,441,,Active,,,http://www.redfin.com/CA/Hayward/Parkside-Heights/Plan-2/home/169958594,NewHomeSource.com,Plan-121579169,N,Y,37.6698066,-122.0729738
